SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ
1,4.27,427,-0.0006,-0.7985,0.0337,-0.60089999
1,4.28,428,-0.0007,-0.79879999,0.0352,-0.60049999
1,4.29,429,-0.0004,-0.79899997,0.0371,-0.60009998
1,4.3,430,0.0,-0.79929996,0.0393,-0.59959996
1,4.31,431,0.0002,-0.79939997,0.0412,-0.59929997
1,4.32,432,0.0,-0.79939997,0.0428,-0.59920001
1,4.33,433,-0.0004,-0.79939997,0.0445,-0.59899998
1,4.34,434,-0.0005,-0.79939997,0.0465,-0.5988
1,4.35,435,-0.0008,-0.79949999,0.0484,-0.59859997
1,4.36,436,-0.0015,-0.79949999,0.05,-0.5984
1,4.37,437,-0.0023,-0.79949999,0.0516,-0.5984
1,4.38,438,-0.0032,-0.7992,0.0531,-0.59850001
1,4.39,439,-0.0042,-0.79899997,0.0545,-0.59869999
1,4.4,440,-0.0051,-0.79890001,0.056,-0.59869999
1,4.41,441,-0.0059,-0.79859996,0.0576,-0.59899998
1,4.42,442,-0.007,-0.79789996,0.0588,-0.59969997
1,4.43,443,-0.0085,-0.79729998,0.0599,-0.60039997
1,4.44,444,-0.0094,-0.79710001,0.0614,-0.60049999
1,4.45,445,-0.0099,-0.79719996,0.0634,-0.6002
1,4.46,446,-0.0111,-0.79719996,0.0648,-0.59999996
1,4.47,447,-0.0128,-0.79719996,0.0659,-0.59979999
1,4.48,448,-0.0138,-0.79769999,0.0678,-0.59889996
1,4.49,449,-0.0141,-0.79890001,0.0705,-0.597
1,4.5,450,-0.015,-0.80009997,0.0728,-0.5952
1,4.51,451,-0.0172,-0.80049998,0.074,-0.59429997
1,4.52,452,-0.0201,-0.8003,0.0748,-0.59439999
1,4.53,453,-0.0233,-0.7999,0.0753,-0.5948
1,4.54,454,-0.0271,-0.79949999,0.0756,-0.59509999
1,4.55,455,-0.0311,-0.79899997,0.0756,-0.59560001
1,4.56,456,-0.035,-0.79829997,0.0757,-0.59639996
1,4.57,457,-0.0388,-0.79729998,0.0759,-0.59740001
1,4.58,458,-0.0427,-0.79629999,0.076,-0.5984
1,4.59,459,-0.0472,-0.79539996,0.0756,-0.59939998
1,4.6,460,-0.0515,-0.7949,0.0751,-0.59979999
1,4.61,461,-0.0558,-0.7949,0.0746,-0.59939998
1,4.62,462,-0.0604,-0.79509997,0.0733,-0.59889996
1,4.63,463,-0.0653,-0.79519999,0.0713,-0.5984
1,4.64,464,-0.0694,-0.79530001,0.0697,-0.59799999
1,4.65,465,-0.07229999,-0.79539996,0.0687,-0.5977
1,4.66,466,-0.07539999,-0.79530001,0.0672,-0.5977
1,4.67,467,-0.0791,-0.79509997,0.0651,-0.5977
1,4.68,468,-0.0821,-0.79479998,0.0632,-0.59779996
1,4.69,469,-0.0844,-0.79439998,0.0618,-0.59819996
1,4.7,470,-0.0865,-0.79399997,0.0604,-0.59850001
1,4.71,471,-0.0889,-0.7938,0.0585,-0.59869999
1,4.72,472,-0.0909,-0.7938,0.0566,-0.59859997
1,4.73,473,-0.092,-0.7938,0.0553,-0.59850001
1,4.74,474,-0.0927,-0.79369998,0.0541,-0.59869999
1,4.75,475,-0.0936,-0.79359996,0.0525,-0.5988
1,4.76,476,-0.0946,-0.79359996,0.0506,-0.5988
1,4.77,477,-0.0951,-0.79350001,0.049,-0.59889996
1,4.78,478,-0.0954,-0.79339999,0.0475,-0.59920001
1,4.79,479,-0.09559999,-0.79329997,0.0459,-0.5995
1,4.8,480,-0.0959,-0.79329997,0.0441,-0.5995
1,4.81,481,-0.0961,-0.79339999,0.0422,-0.59939998
1,4.82,482,-0.0964,-0.79350001,0.0403,-0.59939998
1,4.83,483,-0.0967,-0.79359996,0.0382,-0.59929997
1,4.84,484,-0.0969,-0.7938,0.0364,-0.59909999
1,4.85,485,-0.0967,-0.7942,0.0348,-0.5988
1,4.86,486,-0.0968,-0.79439998,0.0331,-0.59859997
1,4.87,487,-0.0971,-0.79459995,0.0312,-0.5984
1,4.88,488,-0.097,-0.7949,0.0297,-0.59799999
1,4.89,489,-0.0963,-0.79549998,0.0287,-0.59740001
1,4.9,490,-0.0958,-0.79609996,0.0274,-0.59679997
1,4.91,491,-0.0959,-0.79659998,0.0257,-0.59619999
1,4.92,492,-0.0955,-0.79719996,0.0243,-0.59539998
1,4.93,493,-0.0942,-0.79799998,0.0236,-0.59469998
1,4.94,494,-0.0929,-0.7985,0.0229,-0.59419996
1,4.95,495,-0.0922,-0.79890001,0.0217,-0.59380001
1,4.96,496,-0.0915,-0.79949999,0.0203,-0.59310001
1,4.97,497,-0.0905,-0.79999995,0.0191,-0.5927
1,4.98,498,-0.0893,-0.80039996,0.018,-0.59240001
1,4.99,499,-0.0884,-0.80079997,0.0167,-0.59200001
1,5.0,500,-0.0874,-0.80149996,0.0154,-0.59130001
1,5.01,501,-0.0862,-0.8021,0.0141,-0.59069997
1,5.02,502,-0.0851,-0.80259997,0.0127,-0.59020001
1,5.03,503,-0.0845,-0.80299997,0.0109,-0.58969998
1,5.04,504,-0.0839,-0.80329996,0.0091,-0.58939999
1,5.05,505,-0.0831,-0.80359995,0.0073,-0.58919996
1,5.06,506,-0.0821,-0.80379999,0.0055,-0.5891
1,5.07,507,-0.0812,-0.8039,0.0036,-0.58899999
1,5.08,508,-0.0804,-0.80409998,0.0014,-0.58899999
1,5.09,509,-0.0797,-0.80409998,-0.0008,-0.5891
1,5.1,510,-0.0786,-0.80399996,-0.0029,-0.58929998
1,5.11,511,-0.0774,-0.80379999,-0.0048,-0.58959997
1,5.12,512,-0.0761,-0.80379999,-0.0069,-0.58989996
1,5.13,513,-0.075,-0.80379999,-0.0092,-0.58999997
1,5.14,514,-0.0738,-0.80379999,-0.0114,-0.59009999
1,5.15,515,-0.07229999,-0.8039,-0.0135,-0.59009999
1,5.16,516,-0.0709,-0.80409998,-0.0154,-0.58989996
1,5.17,517,-0.0697,-0.80409998,-0.0173,-0.58999997
1,5.18,518,-0.0687,-0.80439997,-0.0194,-0.58959997
1,5.19,519,-0.0675,-0.80500001,-0.0214,-0.58889997
1,5.2,520,-0.0662,-0.80549997,-0.0231,-0.58829999
1,5.21,521,-0.0655,-0.80609995,-0.0252,-0.58739996
1,5.22,522,-0.0654,-0.80659997,-0.0277,-0.58679998
1,5.23,523,-0.0648,-0.8064,-0.0297,-0.5869
1,5.24,524,-0.0632,-0.80619997,-0.0307,-0.5873
1,5.25,525,-0.0615,-0.80609995,-0.0316,-0.58770001
1,5.26,526,-0.0601,-0.80559999,-0.0324,-0.58840001
1,5.27,527,-0.0581,-0.80469996,-0.0322,-0.5898
1,5.28,528,-0.0557,-0.80409998,-0.0315,-0.5909
1,5.29,529,-0.0541,-0.80399996,-0.0312,-0.59119999
1,5.3,530,-0.0526,-0.80409998,-0.0309,-0.59130001
1,5.31,531,-0.0504,-0.80419999,-0.0296,-0.59130001
1,5.32,532,-0.048,-0.80449998,-0.0281,-0.59130001
1,5.33,533,-0.0467,-0.80479997,-0.0275,-0.5909
1,5.34,534,-0.0462,-0.80489999,-0.0275,-0.5909
1,5.35,535,-0.0449,-0.80449998,-0.0268,-0.59149998
1,5.36,536,-0.0428,-0.80399996,-0.0254,-0.59240001
1,5.37,537,-0.0408,-0.8035,-0.0241,-0.59329998
1,5.38,538,-0.0394,-0.8028,-0.0232,-0.59439999
1,5.39,539,-0.0379,-0.80199999,-0.0223,-0.59549999
1,5.4,540,-0.0356,-0.80140001,-0.0207,-0.5966
1,5.41,541,-0.0332,-0.80070001,-0.0189,-0.5977
1,5.42,542,-0.0313,-0.7999,-0.0176,-0.59889996
1,5.43,543,-0.03,-0.7992,-0.0166,-0.59999996
1,5.44,544,-0.0286,-0.79859996,-0.0154,-0.60089999
1,5.45,545,-0.0267,-0.79799998,-0.014,-0.60179996
1,5.46,546,-0.025,-0.79729998,-0.0125,-0.60280001
1,5.47,547,-0.0236,-0.79679996,-0.0114,-0.60359997
1,5.48,548,-0.0224,-0.79629999,-0.0104,-0.60420001
1,5.49,549,-0.0208,-0.79589999,-0.0091,-0.60479999
1,5.5,550,-0.0191,-0.7956,-0.0076,-0.60530001
1,5.51,551,-0.0174,-0.79539996,-0.0062,-0.60569996
1,5.52,552,-0.0162,-0.79539996,-0.0051,-0.60579997
1,5.53,553,-0.0152,-0.79539996,-0.0041,-0.60579997
1,5.54,554,-0.0137,-0.79549998,-0.0028,-0.6056
1,5.55,555,-0.0122,-0.79589999,-0.0014,-0.60519999
1,5.56,556,-0.0113,-0.79649997,-0.0004,-0.6045
1,5.57,557,-0.0109,-0.79689997,0.0001,-0.60389996
1,5.58,558,-0.0101,-0.79729998,0.0011,-0.60339999
1,5.59,559,-0.0085,-0.7978,0.0027,-0.6027
1,5.6,560,-0.0074,-0.79829997,0.0041,-0.60209996
1,5.61,561,-0.0073,-0.79859996,0.0048,-0.60170001
1,5.62,562,-0.0069,-0.79890001,0.0059,-0.6013
1,5.63,563,-0.0057,-0.79949999,0.0078,-0.60049999
1,5.64,564,-0.0046,-0.80019999,0.0098,-0.5995
1,5.65,565,-0.0044,-0.80070001,0.0112,-0.59889996
1,5.66,566,-0.0045,-0.801,0.0124,-0.5984
1,5.67,567,-0.0041,-0.80129999,0.0142,-0.59789997
1,5.68,568,-0.0037,-0.8017,0.0161,-0.59740001
1,5.69,569,-0.0037,-0.80199999,0.0177,-0.59689999
1,5.7,570,-0.0042,-0.80229998,0.0191,-0.59649998
1,5.71,571,-0.0044,-0.80259997,0.0208,-0.59609997
1,5.72,572,-0.0046,-0.80269998,0.0226,-0.5959
1,5.73,573,-0.0053,-0.80259997,0.0239,-0.5959
1,5.74,574,-0.0066,-0.80259997,0.025,-0.5959
1,5.75,575,-0.0076,-0.80249995,0.0263,-0.5959
1,5.76,576,-0.008,-0.80199999,0.0282,-0.59639996
1,5.77,577,-0.0079,-0.80140001,0.0307,-0.59719998
1,5.78,578,-0.0076,-0.80109996,0.0334,-0.59740001
1,5.79,579,-0.0076,-0.80089998,0.036,-0.59749997
1,5.8,580,-0.0085,-0.80070001,0.038,-0.59759998
1,5.81,581,-0.0099,-0.80089998,0.0396,-0.59719998
1,5.82,582,-0.0104,-0.80140001,0.0422,-0.59649998
1,5.83,583,-0.0102,-0.80129999,0.0453,-0.59639996
1,5.84,584,-0.0117,-0.80039996,0.0472,-0.59740001
1,5.85,585,-0.0155,-0.79939997,0.0469,-0.59859997
1,5.86,586,-0.0189,-0.79879999,0.0468,-0.59929997
1,5.87,587,-0.0205,-0.79839998,0.0479,-0.59979999
1,5.88,588,-0.0226,-0.79769999,0.0481,-0.6006
1,5.89,589,-0.0264,-0.79719996,0.0468,-0.6013
1,5.9,590,-0.0302,-0.79729998,0.0451,-0.60100001
1,5.91,591,-0.0327,-0.79769999,0.0444,-0.60030001
1,5.92,592,-0.0351,-0.79769999,0.0437,-0.60039997
1,5.93,593,-0.0384,-0.79710001,0.042,-0.60109997
1,5.94,594,-0.0415,-0.79659998,0.0403,-0.60159999
1,5.95,595,-0.0435,-0.79629999,0.0392,-0.60189998
1,5.96,596,-0.0454,-0.79589999,0.0381,-0.6024
1,5.97,597,-0.0479,-0.79530001,0.0361,-0.6031
1,5.98,598,-0.0506,-0.79479998,0.0338,-0.60369998
1,5.99,599,-0.0527,-0.79449999,0.0318,-0.60399997
1,6.0,600,-0.0548,-0.79399997,0.0297,-0.60469997
1,6.01,601,-0.057,-0.79319996,0.0274,-0.60549998
1,6.02,602,-0.059,-0.79269999,0.0251,-0.60609996
1,6.03,603,-0.0604,-0.7924,0.0231,-0.60640001
1,6.04,604,-0.0618,-0.79209995,0.0209,-0.60679996
1,6.05,605,-0.0636,-0.79179996,0.0184,-0.60699999
1,6.06,606,-0.0651,-0.79179996,0.0159,-0.60699999
1,6.07,607,-0.066,-0.792,0.0139,-0.6067
1,6.08,608,-0.067,-0.79219997,0.0119,-0.60640001
1,6.09,609,-0.0681,-0.79249996,0.0097,-0.60579997
1,6.1,610,-0.069,-0.79319996,0.0077,-0.6049
1,6.11,611,-0.0694,-0.79389995,0.006,-0.60389996
1,6.12,612,-0.0695,-0.79459995,0.0046,-0.60299999
1,6.13,613,-0.0698,-0.79530001,0.003,-0.602
1,6.14,614,-0.0702,-0.79609996,0.0013,-0.60100001
1,6.15,615,-0.07,-0.79679996,0.0,-0.59999996
1,6.16,616,-0.0693,-0.79749995,-0.0009,-0.59920001
1,6.17,617,-0.0683,-0.79819995,-0.0016,-0.59829998
1,6.18,618,-0.0676,-0.79890001,-0.0026,-0.59749997
1,6.19,619,-0.0673,-0.79929996,-0.004,-0.597
1,6.2,620,-0.0668,-0.79960001,-0.0053,-0.59670001
1,6.21,621,-0.0659,-0.7999,-0.0065,-0.59630001
1,6.22,622,-0.0653,-0.80009997,-0.0081,-0.59619999
1,6.23,623,-0.0651,-0.79999995,-0.0101,-0.59630001
1,6.24,624,-0.0647,-0.79999995,-0.0121,-0.59619999
1,6.25,625,-0.064,-0.8003,-0.014,-0.59579998
1,6.26,626,-0.0637,-0.80059999,-0.0164,-0.59539998
1,6.27,627,-0.0634,-0.80089998,-0.019,-0.59499997
1,6.28,628,-0.0627,-0.80140001,-0.0214,-0.59429997
1,6.29,629,-0.0617,-0.80189997,-0.0236,-0.59369999
1,6.3,630,-0.0608,-0.80199999,-0.026,-0.59349996
1,6.31,631,-0.0599,-0.80199999,-0.0283,-0.59359998
1,6.32,632,-0.0587,-0.80189997,-0.0305,-0.59369999
1,6.33,633,-0.0578,-0.80149996,-0.0329,-0.5941
1,6.34,634,-0.0577,-0.801,-0.036,-0.59469998
1,6.35,635,-0.0576,-0.80089998,-0.0391,-0.59459996
1,6.36,636,-0.0569,-0.80109996,-0.0417,-0.59419996
1,6.37,637,-0.0565,-0.801,-0.0443,-0.59419996
1,6.38,638,-0.0568,-0.80089998,-0.0472,-0.5941
1,6.39,639,-0.0568,-0.80079997,-0.0499,-0.59399998
1,6.4,640,-0.0557,-0.80070001,-0.0516,-0.59419996
1,6.41,641,-0.0544,-0.8003,-0.0531,-0.59469998
1,6.42,642,-0.0537,-0.79969996,-0.055,-0.59539998
1,6.43,643,-0.0524,-0.79939997,-0.056,-0.59569997
1,6.44,644,-0.0497,-0.79949999,-0.0556,-0.5959
1,6.45,645,-0.0475,-0.79939997,-0.0551,-0.59619999
1,6.46,646,-0.0463,-0.7992,-0.0552,-0.59670001
1,6.47,647,-0.0445,-0.7992,-0.0545,-0.59679997
1,6.48,648,-0.0416,-0.79949999,-0.0528,-0.59670001
1,6.49,649,-0.0397,-0.79960001,-0.0517,-0.59689999
1,6.5,650,-0.039,-0.7992,-0.0516,-0.59740001
1,6.51,651,-0.038,-0.79879999,-0.051,-0.59810001
1,6.52,652,-0.0357,-0.7985,-0.0492,-0.5988
1,6.53,653,-0.0338,-0.79789996,-0.0474,-0.59979999
1,6.54,654,-0.0328,-0.79719996,-0.0464,-0.60089999
1,6.55,655,-0.0318,-0.79639995,-0.0452,-0.60209996
1,6.56,656,-0.0303,-0.79579997,-0.0436,-0.6031
1,6.57,657,-0.0287,-0.79530001,-0.0418,-0.60389996
1,6.58,658,-0.0274,-0.79479998,-0.0403,-0.60479999
1,6.59,659,-0.0264,-0.79389995,-0.0388,-0.60609996
1,6.6,660,-0.0248,-0.79299998,-0.0369,-0.60749996
1,6.61,661,-0.0225,-0.7924,-0.0343,-0.6085
1,6.62,662,-0.0206,-0.79189998,-0.0321,-0.60939997
1,6.63,663,-0.0196,-0.7913,-0.0306,-0.61019999
1,6.64,664,-0.0182,-0.79100001,-0.0289,-0.61070001
1,6.65,665,-0.0162,-0.79109997,-0.0266,-0.61079997
1,6.66,666,-0.0146,-0.79109997,-0.0246,-0.61089998
1,6.67,667,-0.0136,-0.79100001,-0.0232,-0.611
1,6.68,668,-0.0123,-0.79109997,-0.0214,-0.611
1,6.69,669,-0.0103,-0.79139996,-0.0189,-0.61079997
1,6.7,670,-0.0086,-0.79159999,-0.0167,-0.61059999
1,6.71,671,-0.0078,-0.79179996,-0.015,-0.61039996
1,6.72,672,-0.0067,-0.79219997,-0.013,-0.6099
1,6.73,673,-0.0053,-0.79280001,-0.0105,-0.60929996
1,6.74,674,-0.0043,-0.7931,-0.0084,-0.60899997
1,6.75,675,-0.0038,-0.79319996,-0.0066,-0.60879999
1,6.76,676,-0.0031,-0.79339999,-0.0047,-0.60859996
1,6.77,677,-0.0019,-0.79369998,-0.0023,-0.6081
1,6.78,678,-0.001,-0.79399997,0.0,-0.60780001
1,6.79,679,-0.0006,-0.7942,0.0018,-0.60749996
1,6.8,680,-0.0001,-0.79449999,0.0039,-0.60719997
1,6.81,681,0.0004,-0.79479998,0.0061,-0.6067
1,6.82,682,0.0007,-0.79499996,0.0083,-0.60649997
1,6.83,683,0.0008,-0.79509997,0.0104,-0.60619998
1,6.84,684,0.001,-0.79539996,0.0127,-0.60589999
1,6.85,685,0.0013,-0.79539996,0.0151,-0.60569996
1,6.86,686,0.0012,-0.79530001,0.0174,-0.60579997
1,6.87,687,0.0007,-0.79519999,0.0192,-0.60589999
1,6.88,688,0.0001,-0.79539996,0.0211,-0.60549998
1,6.89,689,-0.0002,-0.7956,0.0231,-0.60519999
1,6.9,690,-0.0007,-0.7956,0.025,-0.60509998
1,6.91,691,-0.0015,-0.79579997,0.0266,-0.60479999
1,6.92,692,-0.0018,-0.79609996,0.0286,-0.60439998
1,6.93,693,-0.0014,-0.79629999,0.0311,-0.60399997
1,6.94,694,-0.0017,-0.79659998,0.0333,-0.60339999
1,6.95,695,-0.0031,-0.79719996,0.0346,-0.6027
1,6.96,696,-0.0042,-0.79769999,0.0364,-0.60179996
1,6.97,697,-0.0051,-0.79789996,0.0385,-0.60139996
1,6.98,698,-0.0073,-0.7974,0.0397,-0.60189998
1,6.99,699,-0.0112,-0.79689997,0.0398,-0.60249996
1,7.0,700,-0.0146,-0.79710001,0.0403,-0.60219997
1,7.01,701,-0.0173,-0.7974,0.0414,-0.60170001
1,7.02,702,-0.0209,-0.7974,0.0413,-0.60159999
1,7.03,703,-0.026,-0.79759997,0.0397,-0.60119998
1,7.04,704,-0.0303,-0.7985,0.0382,-0.59979999
1,7.05,705,-0.0328,-0.79969996,0.0378,-0.59819996
1,7.06,706,-0.0354,-0.80039996,0.0372,-0.59719998
1,7.07,707,-0.0395,-0.80070001,0.0349,-0.5966
1,7.08,708,-0.0434,-0.80129999,0.0325,-0.59569997
1,7.09,709,-0.0463,-0.80199999,0.0308,-0.59459996
1,7.1,710,-0.0487,-0.80199999,0.0293,-0.59439999
1,7.11,711,-0.0517,-0.80179995,0.0272,-0.59459996
1,7.12,712,-0.055,-0.8017,0.0247,-0.59459996
1,7.13,713,-0.0573,-0.80179995,0.0228,-0.59429997
1,7.14,714,-0.0591,-0.8017,0.0213,-0.59439999
1,7.15,715,-0.0611,-0.80159998,0.0196,-0.59419996
1,7.16,716,-0.0635,-0.80189997,0.0175,-0.59369999
1,7.17,717,-0.0655,-0.80219996,0.0156,-0.59310001
1,7.18,718,-0.0671,-0.80229998,0.0141,-0.59289998
1,7.19,719,-0.0687,-0.80249995,0.0124,-0.59240001
1,7.2,720,-0.0702,-0.80299997,0.0107,-0.5916
1,7.21,721,-0.0714,-0.80320001,0.0093,-0.59119999
1,7.22,722,-0.0724,-0.80329996,0.0079,-0.59099996
1,7.23,723,-0.0734,-0.80369997,0.0065,-0.59029996
1,7.24,724,-0.0744,-0.80449998,0.005,-0.5891
1,7.25,725,-0.0753,-0.80509996,0.0037,-0.58829999
1,7.26,726,-0.0757,-0.80539995,0.0026,-0.58770001
1,7.27,727,-0.0758,-0.80609995,0.0017,-0.58679998
1,7.28,728,-0.0759,-0.80680001,0.0007,-0.58579999
1,7.29,729,-0.0762,-0.80729997,-0.0004,-0.5851
1,7.3,730,-0.0763,-0.80779999,-0.0016,-0.5844
1,7.31,731,-0.0758,-0.80860001,-0.0025,-0.58340001
1,7.32,732,-0.0755,-0.80930001,-0.0034,-0.58239996
1,7.33,733,-0.0758,-0.80969995,-0.0049,-0.58169997
1,7.34,734,-0.0761,-0.81,-0.0063,-0.58129996
1,7.35,735,-0.0757,-0.81040001,-0.0073,-0.58069998
1,7.36,736,-0.07539999,-0.81089997,-0.0085,-0.5801
1,7.37,737,-0.0755,-0.81110001,-0.0101,-0.57969999
1,7.38,738,-0.0755,-0.8114,-0.0118,-0.57929999
1,7.39,739,-0.0749,-0.81189996,-0.0131,-0.57879996
1,7.4,740,-0.074,-0.81239998,-0.0144,-0.57809997
1,7.41,741,-0.0736,-0.81269997,-0.0162,-0.57769996
1,7.42,742,-0.0733,-0.81279999,-0.0182,-0.57739997
1,7.43,743,-0.07229999,-0.81309998,-0.0199,-0.57709998
1,7.44,744,-0.0708,-0.81329995,-0.0214,-0.57690001
1,7.45,745,-0.0696,-0.81329995,-0.0232,-0.57699996
1,7.46,746,-0.06879999,-0.8132,-0.0255,-0.5772
1,7.47,747,-0.0674,-0.81290001,-0.0273,-0.5776
1,7.48,748,-0.0656,-0.81259996,-0.0289,-0.5783
1,7.49,749,-0.0638,-0.8125,-0.0307,-0.57849997
1,7.5,750,-0.0624,-0.81219995,-0.0327,-0.579
1,7.51,751,-0.0614,-0.81110001,-0.0348,-0.58050001
1,7.52,752,-0.061,-0.80969995,-0.0372,-0.58239996
1,7.53,753,-0.0607,-0.80899996,-0.0398,-0.58309996
1,7.54,754,-0.059,-0.8089,-0.0413,-0.58340001
1,7.55,755,-0.0567,-0.80839998,-0.0419,-0.58429998
1,7.56,756,-0.0554,-0.80759996,-0.0432,-0.5855
1,7.57,757,-0.0547,-0.80699998,-0.0446,-0.5862
1,7.58,758,-0.0526,-0.80669999,-0.0446,-0.58669996
1,7.59,759,-0.0496,-0.80629998,-0.0435,-0.58770001
1,7.6,760,-0.0478,-0.80579996,-0.0429,-0.58859998
1,7.61,761,-0.047,-0.80559999,-0.0429,-0.58889997
1,7.62,762,-0.0453,-0.80559999,-0.042,-0.5891
1,7.63,763,-0.0425,-0.80549997,-0.0399,-0.58959997
1,7.64,764,-0.0407,-0.80539995,-0.0387,-0.58989996
1,7.65,765,-0.0403,-0.80539995,-0.0386,-0.58999997
1,7.66,766,-0.0393,-0.80519998,-0.0379,-0.59039998
1,7.67,767,-0.0369,-0.80479997,-0.036,-0.59119999
1,7.68,768,-0.0349,-0.8046,-0.0343,-0.59169996
1,7.69,769,-0.0342,-0.80449998,-0.0336,-0.59189999
1,7.7,770,-0.0337,-0.80419999,-0.0329,-0.5923
1,7.71,771,-0.0322,-0.8039,-0.0312,-0.59299999
1,7.72,772,-0.0302,-0.80379999,-0.029,-0.59329998
1,7.73,773,-0.0289,-0.8039,-0.0272,-0.59329998
1,7.74,774,-0.0283,-0.80399996,-0.0258,-0.59329998
1,7.75,775,-0.0273,-0.8039,-0.0241,-0.59349996
1,7.76,776,-0.0257,-0.8039,-0.0218,-0.59359998
1,7.77,777,-0.0242,-0.80419999,-0.0195,-0.59349996
1,7.78,778,-0.0231,-0.80439997,-0.0176,-0.59329998
1,7.79,779,-0.0221,-0.80439997,-0.0158,-0.5934
1,7.8,780,-0.0208,-0.80449998,-0.0136,-0.59329998
1,7.81,781,-0.0191,-0.80489999,-0.0113,-0.59289998
1,7.82,782,-0.0176,-0.80539995,-0.009,-0.5923
1,7.83,783,-0.0164,-0.80579996,-0.0069,-0.59179997
1,7.84,784,-0.0154,-0.80609995,-0.005,-0.59149998
1,7.85,785,-0.0144,-0.80629998,-0.003,-0.59119999
1,7.86,786,-0.0133,-0.80649996,-0.0009,-0.5909
1,7.87,787,-0.0123,-0.80669999,0.0011,-0.59079999
1,7.88,788,-0.0119,-0.8064,0.003,-0.59109998
1,7.89,789,-0.0114,-0.80619997,0.005,-0.59139997
1,7.9,790,-0.0103,-0.80619997,0.0075,-0.59130001
1,7.91,791,-0.0094,-0.80649996,0.0101,-0.5909
1,7.92,792,-0.0091,-0.80680001,0.0122,-0.5905
1,7.93,793,-0.0091,-0.80680001,0.0141,-0.59039998
1,7.94,794,-0.0088,-0.80689996,0.0164,-0.59020001
1,7.95,795,-0.0084,-0.8071,0.0186,-0.58989996
1,7.96,796,-0.0087,-0.80719995,0.0202,-0.58969998
1,7.97,797,-0.0089,-0.80719995,0.0218,-0.58969998
1,7.98,798,-0.0087,-0.80699998,0.0238,-0.58989996
1,7.99,799,-0.0089,-0.80669999,0.0253,-0.59029996
1,8.0,800,-0.0099,-0.80689996,0.0263,-0.58989996
1,8.01,801,-0.01,-0.80689996,0.0277,-0.58989996
1,8.02,802,-0.0097,-0.80619997,0.0296,-0.59079999
1,8.03,803,-0.0105,-0.80549997,0.0307,-0.59149998
1,8.04,804,-0.0126,-0.80559999,0.0307,-0.59139997
1,8.05,805,-0.0139,-0.80579996,0.0312,-0.59109998
1,8.06,806,-0.0138,-0.80539995,0.033,-0.59149998
1,8.07,807,-0.0145,-0.80500001,0.0343,-0.59189999
1,8.08,808,-0.0177,-0.8053,0.0335,-0.59149998
1,8.09,809,-0.0213,-0.80589998,0.0323,-0.59069997
1,8.1,810,-0.0231,-0.80599999,0.0325,-0.59039998
1,8.11,811,-0.0244,-0.80589998,0.033,-0.5905
1,8.12,812,-0.0274,-0.80629998,0.0318,-0.58989996
1,8.13,813,-0.0312,-0.8071,0.0297,-0.5887
1,8.14,814,-0.0334,-0.80789995,0.0289,-0.58759999
1,8.15,815,-0.0347,-0.8082,0.0286,-0.58709997
1,8.16,816,-0.0373,-0.80839998,0.0272,-0.58669996
1,8.17,817,-0.0409,-0.80879998,0.0249,-0.58599997
1,8.18,818,-0.0434,-0.80899996,0.0233,-0.58569998
1,8.19,819,-0.0448,-0.80869997,0.0225,-0.58599997
1,8.2,820,-0.0464,-0.80839998,0.0214,-0.58629996
1,8.21,821,-0.0488,-0.80829996,0.0194,-0.58629996
1,8.22,822,-0.0511,-0.80809999,0.0176,-0.58639997
1,8.23,823,-0.0525,-0.80769998,0.0163,-0.5869
1,8.24,824,-0.0538,-0.8075,0.0152,-0.58709997
1,8.25,825,-0.0555,-0.8075,0.0136,-0.5869
1,8.26,826,-0.0576,-0.80769998,0.0118,-0.58649999
1,8.27,827,-0.0592,-0.80769998,0.0101,-0.58639997
1,8.28,828,-0.0606,-0.80789995,0.0086,-0.58599997
1,8.29,829,-0.0617,-0.80829996,0.0072,-0.58539999
1,8.3,830,-0.0631,-0.80849999,0.0057,-0.58489996
1,8.31,831,-0.06439999,-0.80869997,0.0042,-0.58450001
1,8.32,832,-0.0653,-0.80909997,0.003,-0.58389997
1,8.33,833,-0.0657,-0.8096,0.0021,-0.58319998
1,8.34,834,-0.0663,-0.81009996,0.001,-0.58239996
1,8.35,835,-0.0672,-0.81049997,-0.0002,-0.58169997
1,8.36,836,-0.0679,-0.81089997,-0.0015,-0.58109999
1,8.37,837,-0.0681,-0.81119996,-0.0023,-0.58069998
1,8.38,838,-0.0682,-0.81159997,-0.0032,-0.5801
1,8.39,839,-0.0687,-0.81209999,-0.0044,-0.57929999
1,8.4,840,-0.0692,-0.8125,-0.0058,-0.57870001
1,8.41,841,-0.0692,-0.8125,-0.0069,-0.57859999
1,8.42,842,-0.069,-0.81239998,-0.0077,-0.57879996
1,8.43,843,-0.069,-0.81229997,-0.009,-0.579
1,8.44,844,-0.0693,-0.81219995,-0.0106,-0.57910001
1,8.45,845,-0.0694,-0.81199998,-0.0122,-0.57929999
1,8.46,846,-0.0691,-0.81169999,-0.0139,-0.57969999
1,8.47,847,-0.069,-0.81149995,-0.0159,-0.57989997
1,8.48,848,-0.0687,-0.81149995,-0.018,-0.57980001
1,8.49,849,-0.0678,-0.81149995,-0.0199,-0.57999998
1,8.5,850,-0.06659999,-0.81119996,-0.0216,-0.58039999
